,timestamp,datetime,pool_price,signal,holder_eth_amount,holder_usdc_amount,lp_eth_amount,lp_usdc_amount,liquidity,fee_eth_amount,fee_usdc_amount,status,trade_num
4450,1641142035.0,2022-01-02 11:47:15,3794.99625223944,,0.0,0.0,1.3388723503422448,5081.015551775829,6802.831233931603,1.344017169527053e-07,0.0,1,1.0
4451,1641142074.0,2022-01-02 11:47:54,3795.5479026149296,,0.0,0.0,1.3387750499929127,5081.384833073797,6802.831233931603,0.0,0.0011111774261824661,1,1.0
4452,1641142093.0,2022-01-02 11:48:13,3795.9190600790457,,0.0,0.0,1.3387095970035718,5081.633275176597,6802.831233931603,0.0,0.0007475690154443677,1,1.0
4453,1641142127.0,2022-01-02 11:48:47,3796.0099548851167,,0.0,0.0,1.3386935693219968,5081.694115686989,6802.831233931603,0.0,0.00018307074340668234,1,1.0
4454,1641142139.0,2022-01-02 11:48:59,3796.099263213004,,0.0,0.0,1.3386778219482942,5081.753893577508,6802.831233931603,0.0,0.00017987329143249472,1,1.0
4455,1641142139.0,2022-01-02 11:50:00,3796.099263213004,,0.0,0.0,1.3386778219482942,5081.753893577508,6802.831233931603,0.0,0.0,1,1.0
4456,1641142237.0,2022-01-02 11:50:37,3796.0913729849567,,0.0,0.0,1.3386792131776892,5081.748612338116,6802.831233931603,4.186246925838213e-09,0.0,1,1.0
4457,1641142303.0,2022-01-02 11:51:43,3796.1258070107488,,0.0,0.0,1.3386731416956796,5081.771660343126,6802.831233931603,0.0,6.935207124500512e-05,1,1.0
4458,1641142335.0,2022-01-02 11:52:15,3796.31394244148,,0.0,0.0,1.3386399707076768,5081.897584707008,6802.831233931603,0.0,0.00037890982110780867,1,1.0
4459,1641142357.0,2022-01-02 11:52:37,3796.259002270056,,0.0,0.0,1.3386496571968407,5081.860812019231,6802.831233931603,2.9146908216303356e-08,0.0,1,1.0
4460,1641142476.0,2022-01-02 11:54:36,3835.566236654288,,0.0,0.0,1.3317726906802905,5108.102367271556,6802.831233931603,0.0,0.07896155040820041,1,1.0
4461,1641142476.0,2022-01-02 11:55:00,3835.566236654288,,0.0,0.0,1.3317726906802905,5108.102367271556,6802.831233931603,0.0,0.0,1,1.0
4462,1641142528.0,2022-01-02 11:55:28,3834.507336592598,,0.0,0.0,1.3319565626508252,5107.397211507247,6802.831233931603,5.532757388205926e-07,0.0,1,1.0
4463,1641142545.0,2022-01-02 11:55:45,3834.7255092496976,,0.0,0.0,1.3319186719810592,5107.542507691748,6802.831233931603,0.0,0.00043720015396397373,1,1.0
4464,1641142583.0,2022-01-02 11:56:23,3835.711379873212,,0.0,0.0,1.33174749331992,5108.199015244842,6802.831233931603,0.0,0.0019754490062991984,1,1.0
4465,1641142678.0,2022-01-02 11:57:58,3835.146550215568,,0.0,0.0,1.331845557732459,5107.82289615757,6802.831233931603,2.9507847303614373e-07,0.0,1,1.0
4466,1641142678.0,2022-01-02 11:57:58,3836.164641929612,,0.0,0.0,1.3316688146792306,5108.5008216327815,6802.831233931603,0.0,0.0020398961139774835,1,1.0
4467,1641142678.0,2022-01-02 11:57:58,3835.6785398176553,,0.0,0.0,1.3317531943409524,5108.177147867203,6802.831233931603,2.5390068722711666e-07,0.0,1,1.0
4468,1641142749.0,2022-01-02 11:59:09,3835.438016249367,,0.0,0.0,1.3317949513720044,5108.016986341164,6802.831233931603,1.2564803726787998e-07,0.0,1,1.0
4469,1641142749.0,2022-01-02 11:59:09,3835.243482243373,,0.0,0.0,1.3318287270792095,5107.887444995026,6802.831233931603,1.016320176682626e-07,0.0,1,1.0
4470,1641142764.0,2022-01-02 11:59:24,3836.3843052720777,,0.0,0.0,1.3316306898477506,5108.647078950539,6802.831233931603,0.0,0.0022857591439708574,1,1.0
4471,1641142790.0,2022-01-02 11:59:50,3836.3590061851455,,0.0,0.0,1.3316350805975459,5108.630234402477,6802.831233931603,1.3211885041029643e-08,0.0,1,1.0
4472,1641142793.0,2022-01-02 11:59:53,3836.290511077736,,0.0,0.0,1.3316469683939063,5108.584628954976,6802.831233931603,3.5770701184785145e-08,0.0,1,1.0
4473,1641142793.0,2022-01-02 12:00:00,3836.290511077736,,0.0,0.0,1.3316469683939063,5108.584628954976,6802.831233931603,0.0,0.0,1,1.0
4474,1641142818.0,2022-01-02 12:00:18,3836.264741442399,,0.0,0.0,1.3316514409735452,5108.567470897776,6802.831233931603,1.345811325637927e-08,0.0,1,1.0
4475,1641142858.0,2022-01-02 12:00:58,3836.299292914236,,0.0,0.0,1.3316454442280694,5108.590476104606,6802.831233931603,0.0,6.92232903611466e-05,1,1.0
4476,1641142866.0,2022-01-02 12:01:06,3835.8405850647614,,0.0,0.0,1.3317250640589595,5108.285048865327,6802.831233931603,2.395782273523863e-07,0.0,1,1.0
4477,1641142866.0,2022-01-02 12:01:06,3835.8043991154536,,0.0,0.0,1.3317313456125783,5108.26095394067,6802.831233931603,1.8901364951296875e-08,0.0,1,1.0
4478,1641142866.0,2022-01-02 12:01:06,3837.785675781204,,0.0,0.0,1.3313875446438126,5109.580047747532,6802.831233931603,0.0,0.003969188987548432,1,1.0
4479,1641142965.0,2022-01-02 12:02:45,3837.785675781204,,0.0,0.0,1.3313875446438126,5109.580047747532,6802.831233931603,0.0,0.0,1,1.0
4480,1641143045.0,2022-01-02 12:04:05,3837.318033616756,,0.0,0.0,1.3314686682280212,5109.268731787071,6802.831233931603,2.4410306181136064e-07,0.0,1,1.0
4481,1641143065.0,2022-01-02 12:04:25,3821.7966683205377,,0.0,0.0,1.334169658506011,5098.925155852622,6802.831233931603,8.127352892647211e-06,0.0,1,1.0
4482,1641143065.0,2022-01-02 12:05:00,3821.7966683205377,,0.0,0.0,1.334169658506011,5098.925155852622,6802.831233931603,0.0,0.0,1,1.0
4483,1641143101.0,2022-01-02 12:05:01,3828.4378153549137,,0.0,0.0,1.3330119718527769,5103.353441361991,6802.831233931603,0.0,0.013324831021170012,1,1.0
4484,1641143145.0,2022-01-02 12:05:45,3835.27117111362,,0.0,0.0,1.3318239194792083,5107.905883378155,6802.831233931603,0.0,0.013698421312428372,1,1.0
4485,1641143145.0,2022-01-02 12:05:45,3835.2966676079377,,0.0,0.0,1.3318194925860143,5107.922861770435,6802.831233931603,0.0,5.108844216704062e-05,1,1.0
4486,1641143212.0,2022-01-02 12:06:52,3835.849112592334,,0.0,0.0,1.3317235837702177,5108.290727023273,6802.831233931603,0.0,0.0011069165080377335,1,1.0
4487,1641143232.0,2022-01-02 12:07:12,3837.05461333374,,0.0,0.0,1.3315143712306248,5109.093360850642,6802.831233931603,0.0,0.002415146922876803,1,1.0
4488,1641143296.0,2022-01-02 12:08:16,3837.12008571768,,0.0,0.0,1.3315030114360307,5109.136949374772,6802.831233931603,0.0,0.00013115904953716609,1,1.0
4489,1641143352.0,2022-01-02 12:09:12,3835.034609591887,,0.0,0.0,1.3318649951756172,5107.748351802425,6802.831233931603,1.089218875385697e-06,0.0,1,1.0
