,datetime,timestamp,pool_price,LP_previous_eth_amount,LP_previous_usdc_amount,LP_after_eth_amount,LP_after_usdc_amount,eth_fee_collected,usdc_fee_collected,log_return,vol,add,remove,signal
4370,2022-01-02 11:14:37,1641140077.0,3789.921417511112,9.847119991229238,37319.88162298444,9.847129314297144,37319.84628925625,2.805336380714898e-08,0.0,0.0036195021222535,0.0009686869882998,False,False,
4371,2022-01-02 11:14:53,1641140093.0,3789.713329558447,9.8473731890016,37318.92204618052,9.847399656757554,37318.82174070338,7.964219444816383e-08,0.0,0.0036195021222535,0.0009686869882998,False,False,
4372,2022-01-02 11:15:00,1641140093.0,3789.713329558447,9.8473731890016,37318.92204618052,9.847399656757554,37318.82174070338,7.964219444816383e-08,0.0,-0.0001839348511314,0.0009685795455837,False,False,
4373,2022-01-02 11:15:30,1641140130.0,3789.685930674535,9.847399656757554,37318.82174070338,9.847435254334412,37318.68683657953,1.0711407279172144e-07,0.0,-0.0001839348511314,0.0009685795455837,False,False,
4374,2022-01-02 11:16:22,1641140182.0,3789.7220798449966,9.847435254334412,37318.68683657953,9.8473882881642,37318.864824462886,0.0,0.0005355703611482,-0.0001839348511314,0.0009685795455837,False,False,
4375,2022-01-02 11:16:29,1641140189.0,3788.3498272663846,9.8473882881642,37318.864824462886,9.849171634620705,37312.10766073232,5.366137782865988e-06,0.0,-0.0001839348511314,0.0009685795455837,False,False,
4376,2022-01-02 11:17:29,1641140249.0,3788.2117819402793,9.849171634620705,37312.10766073232,9.849351088648376,37311.427838484095,5.399820291021381e-07,0.0,-0.0001839348511314,0.0009685795455837,False,False,
4377,2022-01-02 11:18:57,1641140337.0,3789.4897771248047,9.849351088648376,37311.427838484095,9.847690115080695,37317.72101939128,0.0,0.018936351776897,-0.0001839348511314,0.0009685795455837,False,False,
4378,2022-01-02 11:18:57,1641140337.0,3790.227528952299,9.847690115080695,37317.72101939128,9.846731662733086,37321.35341829719,0.0,0.010929986677739,-0.0001839348511314,0.0009685795455837,False,False,
4379,2022-01-02 11:19:45,1641140385.0,3790.173914378668,9.846731662733086,37321.35341829719,9.846801306826563,37321.08945320383,2.0956096332659322e-07,0.0,-0.0001839348511314,0.0009685795455837,False,False,
4380,2022-01-02 11:19:53,1641140393.0,3789.778370755149,9.846801306826563,37321.08945320383,9.84731515453295,37319.14198265837,1.5461816641469948e-06,0.0,-0.0001839348511314,0.0009685795455837,False,False,
4381,2022-01-02 11:20:00,1641140393.0,3789.778370755149,9.846801306826563,37321.08945320383,9.84731515453295,37319.14198265837,1.5461816641469948e-06,0.0,1.7162416499516553e-05,0.0009559057791668,False,False,
4382,2022-01-02 11:20:06,1641140406.0,3789.948556661172,9.847033371328866,37320.20990910942,9.84709405745994,37319.9799103771,1.8260621185528536e-07,0.0,1.7162416499516553e-05,0.0009559057791668,False,False,
4383,2022-01-02 11:20:06,1641140406.0,3789.995270836888,9.84731515453295,37319.14198265837,9.847033371328866,37320.20990910942,0.0,0.0032134196119776,1.7162416499516553e-05,0.0009559057791668,False,False,
4384,2022-01-02 11:20:22,1641140422.0,3789.8942336522086,9.84709405745994,37319.9799103771,9.847164629595852,37319.71244752931,2.1235346814307842e-07,0.0,1.7162416499516553e-05,0.0009559057791668,False,False,
4385,2022-01-02 11:20:55,1641140455.0,3787.2381070297342,9.849485930755073,37310.917035019935,9.850617110147695,37306.63249731048,3.4037494261513665e-06,0.0,1.7162416499516553e-05,0.0009559057791668,False,False,
4386,2022-01-02 11:20:55,1641140455.0,3788.108059377637,9.850557756118326,37306.85728650676,9.849485930755073,37310.917035019935,0.0,0.0122158932191764,1.7162416499516553e-05,0.0009559057791668,False,False,
4387,2022-01-02 11:20:55,1641140455.0,3787.28374678428,9.847164629595852,37319.71244752931,9.850557756118326,37306.85728650676,1.0210009596208726e-05,0.0,1.7162416499516553e-05,0.0009559057791668,False,False,
4388,2022-01-02 11:21:43,1641140503.0,3788.144200965532,9.850617110147695,37306.63249731048,9.84943894509512,37311.09502262615,0.0,0.0134278595255869,1.7162416499516553e-05,0.0009559057791668,False,False,
4389,2022-01-02 11:22:05,1641140525.0,3788.147814410944,9.84943894509512,37311.09502262615,9.849434247493525,37311.11281782689,0.0,5.354624095312372e-05,1.7162416499516553e-05,0.0009559057791668,False,False,
4390,2022-01-02 11:22:11,1641140531.0,3788.083343985597,9.849434247493525,37311.11281782689,9.849518062243083,37310.79531786832,2.5220085124000336e-07,0.0,1.7162416499516553e-05,0.0009559057791668,False,False,
4391,2022-01-02 11:23:01,1641140581.0,3785.3211225998166,9.849518062243083,37310.79531786832,9.853111097955916,37297.1895624152,1.0811541763787978e-05,0.0,1.7162416499516553e-05,0.0009559057791668,False,False,
4392,2022-01-02 11:23:01,1641140581.0,3785.346696246964,9.853111097955916,37297.1895624152,9.853077814292314,37297.31555219567,0.0,0.000379106661373,1.7162416499516553e-05,0.0009559057791668,False,False,
4393,2022-01-02 11:23:04,1641140584.0,3785.30293407473,9.853077814292314,37297.31555219567,9.853134770214943,37297.09995552837,1.7138191363288988e-07,0.0,1.7162416499516553e-05,0.0009559057791668,False,False,
4394,2022-01-02 11:23:41,1641140621.0,3785.3404806665735,9.853134770214943,37297.09995552837,9.853085903732673,37297.28493088448,0.0,0.0005565958558786,1.7162416499516553e-05,0.0009559057791668,False,False,
4395,2022-01-02 11:24:12,1641140652.0,3785.035485995704,9.853085903732673,37297.28493088448,9.853482872026364,37295.78233127065,1.1944883461108737e-06,0.0,1.7162416499516553e-05,0.0009559057791668,False,False,
4396,2022-01-02 11:24:58,1641140698.0,3784.994822882572,9.853482872026364,37295.78233127065,9.853535801056838,37295.58199408821,1.5926488608038237e-07,0.0,1.7162416499516553e-05,0.0009559057791668,False,False,
4397,2022-01-02 11:25:00,1641140698.0,3784.994822882572,9.853482872026364,37295.78233127065,9.853535801056838,37295.58199408821,1.5926488608038237e-07,0.0,-0.0012630209212076,0.0009613281060996,False,False,
4398,2022-01-02 11:25:31,1641140731.0,3785.01288621606,9.853535801056838,37295.58199408821,9.853512288862705,37295.67098783363,0.0,0.0002677845900502,-0.0012630209212076,0.0009613281060996,False,False,
4399,2022-01-02 11:27:00,1641140820.0,3784.9718645307103,9.853512288862705,37295.67098783363,9.853565685109752,37295.46888344568,1.6067075340664752e-07,0.0,-0.0012630209212076,0.0009613281060996,False,False,
4400,2022-01-02 11:27:03,1641140823.0,3782.238589004428,9.853565685109752,37295.46888344568,9.85712543488362,37282.00019647389,1.0711383472022644e-05,0.0,-0.0012630209212076,0.0009613281060996,False,False,
4401,2022-01-02 11:27:32,1641140852.0,3782.2410574840815,9.85712543488362,37282.00019647389,9.857122218256604,37282.01236252869,0.0,3.6607988373962125e-05,-0.0012630209212076,0.0009613281060996,False,False,
4402,2022-01-02 11:27:32,1641140852.0,3781.816343460197,9.857122218256604,37282.01236252869,9.857675701044815,37279.91907474175,1.6654446987405174e-06,0.0,-0.0012630209212076,0.0009613281060996,False,False,
4403,2022-01-02 11:27:46,1641140866.0,3781.6295200431086,9.857675701044815,37279.91907474175,9.857919196858484,37278.9982410397,7.326854974928278e-07,0.0,-0.0012630209212076,0.0009613281060996,False,False,
4404,2022-01-02 11:28:22,1641140902.0,3781.5866024440497,9.857919196858484,37278.9982410397,9.857975135948044,37278.786701327685,1.6832223538491525e-07,0.0,-0.0012630209212076,0.0009613281060996,False,False,
4405,2022-01-02 11:28:49,1641140929.0,3781.231146149634,9.857975135948044,37278.786701327685,9.858438476700048,37277.03462049817,1.394204870624687e-06,0.0,-0.0012630209212076,0.0009613281060996,False,False,
4406,2022-01-02 11:29:00,1641140940.0,3781.1100339421855,9.858438476700048,37277.03462049817,9.85859636256879,37276.43762709478,4.750828547893434e-07,0.0,-0.0012630209212076,0.0009613281060996,False,False,
4407,2022-01-02 11:29:59,1641140999.0,3781.2544675270815,9.85859636256879,37276.43762709478,9.85840807505408,37277.149576503296,0.0,0.0021422750506902,-0.0012630209212076,0.0009613281060996,False,False,
4408,2022-01-02 11:30:00,1641140999.0,3781.2544675270815,9.85859636256879,37276.43762709478,9.85840807505408,37277.149576503296,0.0,0.0021422750506902,-0.0009886947988668,0.0009649313757948,False,False,
4409,2022-01-02 11:31:46,1641141106.0,3783.421302262115,9.85840807505408,37277.149576503296,9.855584625224546,37287.82881732153,0.0,0.0321341248291995,-0.0009886947988668,0.0009649313757948,False,False,
4410,2022-01-02 11:32:23,1641141143.0,3782.394367724976,9.855915991317085,37286.5751619388,9.856922448884562,37282.76795376284,3.02845807666791e-06,0.0,-0.0009886947988668,0.0009649313757948,False,False,
4411,2022-01-02 11:32:23,1641141143.0,3783.1669014617937,9.855584625224546,37287.82881732153,9.855915991317085,37286.5751619388,9.970895462491811e-07,0.0,-0.0009886947988668,0.0009649313757948,False,False,
4412,2022-01-02 11:33:01,1641141181.0,3780.452439625932,9.856922448884562,37282.76795376284,9.85945375664282,37273.196007679406,7.616773595558829e-06,0.0,-0.0009886947988668,0.0009649313757948,False,False,
4413,2022-01-02 11:33:21,1641141201.0,3780.560755022376,9.85945375664282,37273.196007679406,9.859312515916788,37273.72996917593,0.0,0.0016067046033908,-0.0009886947988668,0.0009649313757948,False,False,
4414,2022-01-02 11:33:43,1641141223.0,3780.5699517929056,9.859312515916788,37273.72996917593,9.859300523824182,37273.77530606576,0.0,0.0001364199292578,-0.0009886947988668,0.0009649313757948,False,False,
4415,2022-01-02 11:33:58,1641141238.0,3781.580971524108,9.859300523824182,37273.77530606576,9.857982475397938,37278.758946582966,0.0,0.0149959092794684,-0.0009886947988668,0.0009649313757948,False,False,
4416,2022-01-02 11:35:00,1641141238.0,3781.580971524108,9.859300523824182,37273.77530606576,9.857982475397938,37278.758946582966,0.0,0.0149959092794684,8.634433470433578e-05,0.0009338595283505,False,False,
4417,2022-01-02 11:35:07,1641141307.0,3783.3866997343,9.857982475397938,37278.758946582966,9.855629694284156,37287.6583028611,0.0,0.026778404046537,8.634433470433578e-05,0.0009338595283505,False,False,
4418,2022-01-02 11:35:16,1641141316.0,3783.5342463007214,9.855629694284156,37287.6583028611,9.855437522308966,37288.385377933104,0.0,0.0021877885817614,8.634433470433578e-05,0.0009338595283505,False,False,
4419,2022-01-02 11:35:16,1641141316.0,3783.4443388280233,9.855437522308966,37288.385377933104,9.85555462092819,37287.94233656113,3.523529164220616e-07,0.0,8.634433470433578e-05,0.0009338595283505,False,False,
4420,2022-01-02 11:35:22,1641141322.0,3783.750966792216,9.85555462092819,37287.94233656113,9.855155275159603,37289.453300272566,0.0,0.0045465307264889,8.634433470433578e-05,0.0009338595283505,False,False,
4421,2022-01-02 11:35:53,1641141353.0,3781.187580061456,9.855155275159603,37289.453300272566,9.858495270016135,37276.81987307962,1.005013497451362e-05,0.0,8.634433470433578e-05,0.0009338595283505,False,False,
4422,2022-01-02 11:36:30,1641141390.0,3783.7155863843705,9.858495270016135,37276.81987307962,9.855201351376218,37289.27896015851,0.0,0.0374897304279503,8.634433470433578e-05,0.0009338595283505,False,False,
4423,2022-01-02 11:37:11,1641141431.0,3782.945959960868,9.855201351376218,37289.27896015851,9.856203802602376,37285.4863556056,3.0164028871312203e-06,0.0,8.634433470433578e-05,0.0009338595283505,False,False,
4424,2022-01-02 11:37:11,1641141431.0,3782.729262795776,9.856203802602376,37285.4863556056,9.85648610946167,37284.418434600746,8.494689848414582e-07,0.0,8.634433470433578e-05,0.0009338595283505,False,False,
4425,2022-01-02 11:37:36,1641141456.0,3783.11688203406,9.85648610946167,37284.418434600746,9.855981147333075,37286.328667485184,0.0,0.0057479424807571,8.634433470433578e-05,0.0009338595283505,False,False,
4426,2022-01-02 11:38:52,1641141532.0,3783.2794126400863,9.855981147333075,37286.328667485184,9.85576943738266,37287.12960817719,0.0,0.0024100522327064,8.634433470433578e-05,0.0009338595283505,False,False,
4427,2022-01-02 11:38:54,1641141534.0,3783.460006291188,9.85576943738266,37287.12960817719,9.855534214778976,37288.01954225069,0.0,0.0026778357276849,8.634433470433578e-05,0.0009338595283505,False,False,
4428,2022-01-02 11:38:58,1641141538.0,3783.7128446347774,9.855534214778976,37288.01954225069,9.85520492200783,37289.26544990891,0.0,0.0037489698843237,8.634433470433578e-05,0.0009338595283505,False,False,
4429,2022-01-02 11:39:43,1641141583.0,3783.54219177956,9.85520492200783,37289.26544990891,9.855427174041733,37288.42453099769,6.687623888676857e-07,0.0,8.634433470433578e-05,0.0009338595283505,False,False,
4430,2022-01-02 11:40:00,1641141583.0,3783.54219177956,9.85520492200783,37289.26544990891,9.855427174041733,37288.42453099769,6.687623888676857e-07,0.0,0.0005184899854384,0.0009297997307813,False,False,
4431,2022-01-02 11:40:02,1641141602.0,3783.6248337594047,9.855427174041733,37288.42453099769,9.855319542273634,37288.83176478089,0.0,0.0012253774820362,0.0005184899854384,0.0009297997307813,False,False,
4432,2022-01-02 11:40:09,1641141609.0,3783.840884101274,9.855319542273634,37288.83176478089,9.855038177964666,37289.89637216162,0.0,0.0032034324395282,0.0005184899854384,0.0009297997307813,False,False,
